Repository,Type,#,User,Title,State,Created,Updated,URL
python/cpython,PR,17048,CallumAttryde,bpo-38687: Expose zlib 'adler32_combine' function to Python zlib module,open,11/04/19 22:14:19,11/07/19 15:25:12,https://github.com/python/cpython/pull/17048
python/cpython,PR,17036,JamoBox,bpo-38657: Clarify numeric padding behaviour in string formatting,open,11/03/19 15:41:59,11/05/19 23:52:02,https://github.com/python/cpython/pull/17036
python/cpython,PR,17029,pradyunsg,"bpo-38662: Invoke pip via runpy, in ensurepip",open,11/01/19 20:25:37,12/15/19 17:58:30,https://github.com/python/cpython/pull/17029
python/cpython,PR,17021,gitenxx,Fix minor mistake in argparse tutorial ,open,10/31/19 23:09:03,11/03/19 12:24:17,https://github.com/python/cpython/pull/17021
python/cpython,PR,17020,and800,bpo-35182: fix communicate() crash after child closes its pipes,open,10/31/19 20:01:00,10/31/19 23:54:37,https://github.com/python/cpython/pull/17020
python/cpython,PR,17011,gotcha,pdb doc - workaround for double semicolon in strings,open,10/31/19 14:29:33,10/31/19 23:48:32,https://github.com/python/cpython/pull/17011
python/cpython,PR,16996,ZackerySpytz,bpo-38643: Assertion failures when calling PyNumber_ToBase() with an invalid base,open,10/30/19 17:24:51,10/30/19 19:49:52,https://github.com/python/cpython/pull/16996
python/cpython,PR,16994,vemel,bpo-38641: Add support of starred expressions in return/yield to lib2to3,open,10/30/19 16:06:23,10/30/19 17:33:17,https://github.com/python/cpython/pull/16994
python/cpython,PR,16984,vstinner,bpo-38630: subprocess: enhance send_signal() on Unix,open,10/29/19 14:37:05,11/15/19 07:13:36,https://github.com/python/cpython/pull/16984
python/cpython,PR,16974,bittner,bpo-38623: Add note about site module (site-packages),open,10/29/19 01:45:50,12/03/19 12:56:12,https://github.com/python/cpython/pull/16974
python/cpython,PR,16973,adorilson,[Doc] Improvements about walrus operator in tutorial/datastructures,open,10/29/19 01:13:47,12/09/19 01:37:16,https://github.com/python/cpython/pull/16973
python/cpython,PR,16958,j0ack,[2.7] bpo-29612 : Fix hard link creation in tar extraction when it points to themselves,open,10/27/19 18:44:25,12/18/19 07:06:18,https://github.com/python/cpython/pull/16958
python/cpython,PR,16957,anntzer,bpo-38603: Inherit docstrings in dynamically generated subclasses if possible,open,10/27/19 18:28:36,11/24/19 23:58:56,https://github.com/python/cpython/pull/16957
python/cpython,PR,16946,blueyed,[WIP] doctest: lazily instantiate debugger,open,10/27/19 05:38:30,10/28/19 10:04:23,https://github.com/python/cpython/pull/16946
python/cpython,PR,16928,ZackerySpytz,bpo-35714: Reject null characters in struct format strings,open,10/26/19 08:48:40,10/28/19 14:17:14,https://github.com/python/cpython/pull/16928
python/cpython,PR,16917,Lucas-C,bpo-38584: fix a bug in argparse with whitespace-only help messages,open,10/24/19 17:44:02,12/03/19 18:04:58,https://github.com/python/cpython/pull/16917
python/cpython,PR,16910,jgors,Fix cmdline doc to make '-m timeit' consistent with other parts of th…,open,10/24/19 03:43:16,11/05/19 03:25:22,https://github.com/python/cpython/pull/16910
python/cpython,PR,16903,stein-k,bpo-38567: Handle bytes as input to urllib.parse.unquote_plus,open,10/23/19 20:51:30,11/16/19 21:40:42,https://github.com/python/cpython/pull/16903
python/cpython,PR,16884,drj11,"Clarify, for BaseHTTPRequestHandler, that path includes query",open,10/22/19 12:38:00,10/30/19 12:32:07,https://github.com/python/cpython/pull/16884
python/cpython,PR,16879,ZackerySpytz,bpo-38554: Fix a possible assertion failure in test_descr,open,10/22/19 06:20:30,10/22/19 06:20:34,https://github.com/python/cpython/pull/16879
python/cpython,PR,16864,Sanjo,bpo-38536: Removes trailing space in formatted currency,open,10/20/19 17:52:17,11/25/19 13:28:18,https://github.com/python/cpython/pull/16864
python/cpython,PR,16863,primal100,bpo-38471 Fix _ProactorDatagramTransport close() behaviour,open,10/20/19 16:33:13,10/24/19 14:58:55,https://github.com/python/cpython/pull/16863
python/cpython,PR,16859,elenaoat,bpo: Improve documentation for mocks,open,10/20/19 08:08:21,12/01/19 17:29:52,https://github.com/python/cpython/pull/16859
python/cpython,PR,16857,ZackerySpytz,bpo-38532: Add missing decrefs in PyCFuncPtr_FromDll(),open,10/20/19 05:55:03,10/31/19 09:03:05,https://github.com/python/cpython/pull/16857
python/cpython,PR,16856,pablogsal,bpo-38530: Offer suggestions on AttributeError,open,10/20/19 02:12:52,12/17/19 15:34:53,https://github.com/python/cpython/pull/16856
python/cpython,PR,16845,wiggin15,bpo-38527: fix configure script for Solaris,open,10/19/19 17:52:06,10/19/19 17:52:11,https://github.com/python/cpython/pull/16845
python/cpython,PR,16832,jstasiak,"bpo-38580: Document that select() accepts iterables, not just sequences",open,10/17/19 21:59:15,10/24/19 14:12:55,https://github.com/python/cpython/pull/16832
python/cpython,PR,16826,romuald,bpo-17393: do not convert import of non-package,open,10/17/19 00:15:05,11/01/19 18:27:31,https://github.com/python/cpython/pull/16826
python/cpython,PR,16822,maggyero,Improve the Distributing Python Modules and Installing Python Modules documentation,open,10/16/19 15:11:09,11/13/19 13:46:56,https://github.com/python/cpython/pull/16822
python/cpython,PR,16820,juhovh,bpo-36076: Add SNI support to ssl.get_server_certificate.,open,10/16/19 12:06:30,10/17/19 05:10:52,https://github.com/python/cpython/pull/16820
python/cpython,PR,16814,serhiy-storchaka,bpo-32856: Optimize the assignment idiom in comprehensions.,open,10/16/19 00:59:33,11/16/19 20:20:31,https://github.com/python/cpython/pull/16814
python/cpython,PR,16813,twolodzko,"bpo-38490: statistics: Add covariance, Pearson's correlation, and simple linear regression",open,10/16/19 00:46:37,11/18/19 01:03:24,https://github.com/python/cpython/pull/16813
python/cpython,PR,16804,giampaolo,bpo-38480: resource.setrusage() should raise PermissionError,open,10/15/19 19:11:07,10/26/19 07:07:16,https://github.com/python/cpython/pull/16804
python/cpython,PR,16797,tahia-khan,bpo-38288: adding strict_timestamps keyword arg to shutil.make_archive,open,10/15/19 01:32:35,10/15/19 01:39:34,https://github.com/python/cpython/pull/16797
python/cpython,PR,16784,tirkarthi,bpo-38473: Handle autospecced functions and methods used with attach_mock,open,10/14/19 18:53:58,10/14/19 20:01:11,https://github.com/python/cpython/pull/16784
python/cpython,PR,16782,xavfernandez,bpo-38488: Upgrade bundled versions of pip & setuptools,open,10/14/19 17:49:47,12/13/19 13:05:21,https://github.com/python/cpython/pull/16782
python/cpython,PR,16781,vstinner,Specialize Py_DECREF() for Py_REF_DEBUG,open,10/14/19 17:16:12,12/11/19 02:57:31,https://github.com/python/cpython/pull/16781
python/cpython,PR,16780,vstinner,bpo-36338: urllib.urlparse rejects invalid IPv6 addresses,open,10/14/19 17:01:49,11/27/19 17:45:57,https://github.com/python/cpython/pull/16780
python/cpython,PR,16772,HStry,Update configparser.py,open,10/14/19 14:40:06,11/12/19 16:02:54,https://github.com/python/cpython/pull/16772
python/cpython,PR,16741,adorilson,Doc: printf-style library/stdtype improvements,open,10/13/19 05:38:21,10/28/19 19:21:05,https://github.com/python/cpython/pull/16741
python/cpython,PR,16667,fried,bpo-38415 @asynccontextmanager as decorators like @contextmanager,open,10/08/19 23:53:38,10/15/19 11:19:47,https://github.com/python/cpython/pull/16667
python/cpython,PR,16657,ZackerySpytz,bpo-38410: Properly handle PySys_Audit() failures,open,10/08/19 17:08:55,11/14/19 01:46:10,https://github.com/python/cpython/pull/16657
python/cpython,PR,16613,serhiy-storchaka,bpo-28869: Set up inheritance registry in ABCMeta.__init__.,open,10/07/19 13:14:53,10/07/19 23:00:08,https://github.com/python/cpython/pull/16613
python/cpython,PR,16607,bsolomon1124,bpo-38387: Formally document PyDoc_STRVAR macro,open,10/07/19 02:38:54,10/10/19 21:58:59,https://github.com/python/cpython/pull/16607
python/cpython,PR,16606,ZackerySpytz,bpo-38384: Fix a possible assertion failure in _pickle,open,10/06/19 16:41:57,11/23/19 02:12:18,https://github.com/python/cpython/pull/16606
python/cpython,PR,16600,mjpieters,bpo-38364: unwrap partialmethods just like we unwrap partials,open,10/06/19 01:51:54,12/21/19 20:48:09,https://github.com/python/cpython/pull/16600
python/cpython,PR,16593,mcepl,bpo-38377 _multiprocessing.SemLock requires working /dev/shm on Linux.,open,10/05/19 16:48:14,10/08/19 13:09:50,https://github.com/python/cpython/pull/16593
python/cpython,PR,16587,Zotyamester,bpo-38879: Reordered error checking in PyArena_New().,open,10/04/19 21:47:30,12/23/19 12:13:12,https://github.com/python/cpython/pull/16587
python/cpython,PR,16579,ZackerySpytz,bpo-37025: AddRefActCtx() shouldn't be checked for failure,open,10/04/19 12:50:50,10/04/19 18:19:49,https://github.com/python/cpython/pull/16579
python/cpython,PR,16575,AWhetter,bpo-37700: Raise a shutil.SpecialFileError when copying a Unix socket,open,10/04/19 03:50:32,12/30/19 23:33:03,https://github.com/python/cpython/pull/16575
python/cpython,PR,16567,AWhetter,bpo-34938: mimetypes.init() does not overwrite globals,open,10/03/19 22:37:08,10/05/19 03:05:03,https://github.com/python/cpython/pull/16567
python/cpython,PR,16557,vaclavbartos,"bpo-38361: syslog: fixed making default ""ident"" from sys.argv[0]",open,10/03/19 14:38:23,10/23/19 07:24:57,https://github.com/python/cpython/pull/16557
python/cpython,PR,16552,aeros,bpo-38356: Fix ThreadedChildWatcher thread leak in test_asyncio,open,10/03/19 06:55:01,10/29/19 22:23:47,https://github.com/python/cpython/pull/16552
python/cpython,PR,16544,vstinner,[WIP] bpo-38350: pydebug now uses -O0 compiler flag,open,10/02/19 19:52:37,10/04/19 01:42:42,https://github.com/python/cpython/pull/16544
python/cpython,PR,16529,danifus,bpo-38334: Fix seeking bug for encrypted zipfiles,open,10/02/19 03:23:54,10/02/19 03:32:25,https://github.com/python/cpython/pull/16529
python/cpython,PR,16521,jnsdrtlf,bpo-38337: Change getattr to inspect.getattr_static,open,10/01/19 15:07:40,10/24/19 21:46:54,https://github.com/python/cpython/pull/16521
python/cpython,PR,16519,s-sanjay,bpo-38335 simplify the overlap function for IpNetwork,open,10/01/19 14:45:24,10/10/19 12:40:59,https://github.com/python/cpython/pull/16519
python/cpython,PR,16501,analoq,[2.7] bpo-38330 Only set content-length when transfer-encoding is not present,open,09/30/19 23:34:22,09/30/19 23:58:06,https://github.com/python/cpython/pull/16501
python/cpython,PR,16480,jmroot,bpo-38360: macOS: support alternate form of -isysroot flag,open,09/30/19 03:42:08,11/19/19 06:32:56,https://github.com/python/cpython/pull/16480
python/cpython,PR,16477,hongweipeng,Doc: Fixed the parameter list of object. _rpow_ in the document,open,09/29/19 20:39:16,09/29/19 20:45:28,https://github.com/python/cpython/pull/16477
python/cpython,PR,16466,kebab-mai-haddi,bpo-38307:completes the Stack implementation to yield ending line for each class.,open,09/28/19 20:27:59,10/08/19 23:40:51,https://github.com/python/cpython/pull/16466
python/cpython,PR,16459,ashkop,bpo-38302. __rpow__ now called when __ipow__ returns NotImplemented,open,09/28/19 14:57:00,09/30/19 09:40:47,https://github.com/python/cpython/pull/16459
python/cpython,PR,16458,idomic,bpo-37970 Fixed urlsplit docstrings in urllib/parse.py,open,09/28/19 13:51:45,12/04/19 00:11:16,https://github.com/python/cpython/pull/16458
python/cpython,PR,16438,GudniNatan,bpo-38293: Allow shallow and deep copying of property objects,open,09/27/19 22:13:25,10/23/19 08:27:58,https://github.com/python/cpython/pull/16438
python/cpython,PR,16429,bmerry,bpo-37141: support multiple separators in Stream.readuntil,open,09/26/19 19:02:51,10/09/19 21:33:39,https://github.com/python/cpython/pull/16429
python/cpython,PR,16405,starrify,"bpo-38281: Using mode ""write"" when initializing gzip.GzipFile if there's ""+"" in the mode string",open,09/26/19 03:50:59,09/27/19 15:40:16,https://github.com/python/cpython/pull/16405
python/cpython,PR,16360,aeros,bpo-38267: Add thread timeout parameter to `loop.shutdown_default_executor()`,open,09/24/19 23:23:26,10/29/19 08:18:57,https://github.com/python/cpython/pull/16360
python/cpython,PR,16356,pganssle,Proof of concept for a class registry in dataclasses.asdict,open,09/24/19 17:17:35,09/24/19 23:18:16,https://github.com/python/cpython/pull/16356
python/cpython,PR,16355,alexitkes,bpo-13743: Add some documentation strings to xml.dom.minidom,open,09/24/19 16:41:06,10/07/19 18:37:26,https://github.com/python/cpython/pull/16355
python/cpython,PR,16341,finefoot,bpo-30256: Add test for nested queues,open,09/24/19 03:52:10,09/26/19 12:20:35,https://github.com/python/cpython/pull/16341
python/cpython,PR,16334,animalize,bpo-38252: use 8-byte step to detect ASCII sequence in 64bit Windows build,open,09/23/19 16:30:29,09/23/19 19:53:08,https://github.com/python/cpython/pull/16334
python/cpython,PR,16329,serhiy-storchaka,bpo-38249: Expand Py_UNREACHABLE() to __builtin_unreachable() in the release mode.,open,09/22/19 12:53:56,09/23/19 02:03:16,https://github.com/python/cpython/pull/16329
python/cpython,PR,16269,adorilson,Doc: errors tutorial improvements,open,09/19/19 03:52:04,10/13/19 04:31:29,https://github.com/python/cpython/pull/16269
python/cpython,PR,16267,alexhenrie,Fix or remove dead assignments identified by scan-build,open,09/18/19 22:11:47,09/19/19 02:01:05,https://github.com/python/cpython/pull/16267
python/cpython,PR,16264,stratakis,bpo-17258: use sha256 instead of md5 within multiprocessing.connection,open,09/18/19 19:17:22,12/05/19 19:16:27,https://github.com/python/cpython/pull/16264
python/cpython,PR,16257,sir-sigurd,bpo-38211: Clean up type_init(),open,09/18/19 11:12:23,09/18/19 11:12:27,https://github.com/python/cpython/pull/16257
python/cpython,PR,16254,gnprice,bpo-18236: Adjust str.isspace to use Unicode's White_Space property.,open,09/18/19 09:02:15,09/18/19 09:02:19,https://github.com/python/cpython/pull/16254
python/cpython,PR,16251,adorilson,Doc: inputoutput tutorial improvements,open,09/18/19 04:43:12,09/27/19 01:16:58,https://github.com/python/cpython/pull/16251
python/cpython,PR,16228,graingert,bpo-27071: rename assertCountEqual to assertPermutation,open,09/17/19 14:05:24,09/19/19 19:24:55,https://github.com/python/cpython/pull/16228
python/cpython,PR,16167,robertpro,bpo-38080 [2to3] Added getproxies to urllib fixes,open,09/15/19 23:53:55,09/21/19 22:00:56,https://github.com/python/cpython/pull/16167
python/cpython,PR,16139,vinay0410,bpo-38169: Increase code coverage for SharedMemory and ShareableList,open,09/14/19 10:54:49,11/08/19 16:15:20,https://github.com/python/cpython/pull/16139
python/cpython,PR,16137,matrixise,[3.8] bpo-38122: minor fixes to AsyncMock spec handling (GH-16099).,open,09/14/19 10:22:32,10/10/19 17:58:09,https://github.com/python/cpython/pull/16137
python/cpython,PR,16103,applio,bpo-22393: Fix deadlock from pool worker death without communication,open,09/13/19 16:38:05,11/17/19 22:49:07,https://github.com/python/cpython/pull/16103
python/cpython,PR,16094,mariocj89,bpo-17013: New mock to wait for multi-threaded events to happen,open,09/13/19 15:33:16,12/14/19 17:45:21,https://github.com/python/cpython/pull/16094
python/cpython,PR,16090,tirkarthi,bpo-38157: Add example about per file output for mock_open.,open,09/13/19 14:44:21,09/24/19 19:35:21,https://github.com/python/cpython/pull/16090
python/cpython,PR,16086,sinoroc,bpo-38145: Fix short option d for bdist_dumb,open,09/13/19 13:49:32,10/08/19 18:17:50,https://github.com/python/cpython/pull/16086
python/cpython,PR,16078,eduardo-elizondo,bpo-34533: Remove all static state from _csv module,open,09/13/19 09:28:47,12/21/19 03:09:43,https://github.com/python/cpython/pull/16078
python/cpython,PR,16075,serhiy-storchaka,bpo-38144: Add the root_dir and dir_fd parameters in glob.glob().,open,09/12/19 21:35:08,09/13/19 11:09:59,https://github.com/python/cpython/pull/16075
python/cpython,PR,16049,tiran,bpo-37630: Use SHA3 and SHAKE XOF from OpenSSL,open,09/12/19 16:42:27,09/26/19 00:44:11,https://github.com/python/cpython/pull/16049
python/cpython,PR,16029,tirkarthi,bpo-25597: Ensure wraps' return value is used for magic methods in MagicMock,open,09/12/19 14:23:55,09/13/19 02:31:15,https://github.com/python/cpython/pull/16029
python/cpython,PR,15989,applio,bpo-38119: Fix shmem resource tracking,open,09/11/19 19:20:52,09/11/19 19:21:51,https://github.com/python/cpython/pull/15989
python/cpython,PR,15955,derodero24,bpo-37629: Update judgment method for jpeg.,open,09/11/19 17:00:26,09/18/19 16:06:00,https://github.com/python/cpython/pull/15955
